"Year","SubSurFaceSweptArea","Surface_SweptAreaRatio","Fishing_category_FO","Latitude","Longitude"
2014,0.720725048331081,0.0139335338126228,"Otter",73.925,19.275
2010,0.0129002609743061,0.00830536516212477,"Demersal seine",57.575,-1.375
2015,0.00164367586444309,0.00229212964591222,"Otter",75.225,32.775
2015,0.0000711959732216531,0.164687491086211,"Otter",76.925,27.025
2009,0.131875555523947,0.0000625209902410715,"Demersal seine",60.675,2.075
2015,0.00814600468140969,0.0540644004201874,"Dredge",50.425,-0.425
2014,0.00104908674627521,0.00108657469146145,"Otter",57.275,-9.475
2014,1.21881525478857,0.521679351790307,"Otter",74.725,22.025
2010,0.0886951933328556,0.127113745997494,"Beam",53.725,-3.475
2009,0.000335344015378261,0.0152242767745418,"Otter",55.075,4.375
2013,0.186559479963967,0.00348127751837294,"Demersal seine",59.475,0.925
2014,0.000132628708842946,0.0311381170922365,"Otter",77.675,34.275
2015,0.00104821704698844,0.0000298238919475782,"Otter",57.775,-1.175
2013,0.27606306043353,0.27334398252418,"Beam",50.725,-5.875
2010,2.27808730716691,0.00545098722858997,"Otter",55.075,13.525
2011,0.0112393340813472,0.0000960182052178109,"Demersal seine",51.275,-6.375
2013,0.0000545120438406442,0.0045295631725034,"Otter",59.775,1.875
2009,0.170973692043053,0.00781374940751767,"Beam",53.675,6.925
2011,0.0286749498794755,0.0101102527448008,"Otter",58.275,4.825
2009,1.97637003593857,0.0000948978056597295,"Otter",48.625,-9.625
2011,0.0039412657869487,0.00115309027409009,"Demersal seine",49.825,-4.425
2012,0.0448199688972516,0.0183330367768623,"Otter",48.725,-2.575
2010,0.233402746069198,0.0107676817233977,"Otter",50.325,0.475
2011,0.0262546539624131,0.0478391312006268,"Otter",56.825,-6.025
2014,0.00789955930966445,0.00331748271551818,"Beam",51.575,-7.925
2009,0.000684799539447555,0.000460167140604847,"Otter",58.125,3.875
2010,0.374422838635144,0.0370499444024359,"Otter",61.175,1.125
2009,0.319499301384208,0.00375764778054636,"Beam",53.625,4.675
2010,0.000000290105567601575,0.124623847315349,"Beam",49.475,-3.275
2013,0.00143135836154603,0.117955844595448,"Beam",53.025,3.425
2013,2.60518960539,2.5217694640467,"Beam",51.725,3.675
2014,2.11973888266545,0.00122052791132463,"Otter",55.475,2.525
2013,0.0407370732975522,0.0000045953956648944,"Dredge",47.675,-4.225
2010,0.010324399649639,0.0262942176737741,"Otter",57.775,-1.575
2013,0.0284980329727778,0.0210801283821275,"Otter",49.625,-3.975
2015,0.0368106634337942,0.00568819276592111,"Dredge",57.725,-3.875
2009,2.7361706897524,0.00614264308848572,"Otter",46.275,-3.575
2014,0.000356751958087509,0.00319569353841643,"Beam",54.175,1.975
2012,0.00164394166770249,0.00115287168352566,"Demersal seine",51.225,2.625
2009,0.25381379250622,0.00271625930505154,"Beam",52.525,4.275
2014,0.462072713376216,0.00399230509677068,"Beam",49.875,-5.875
2013,0.820354996972781,0.00548871945401831,"Otter",56.175,-0.975
2010,0.184510507409533,3.38149970416687,"Otter",48.425,-7.025
2010,0.0309601400645934,0.171798001835397,"Otter",49.225,-5.475
2010,3.44280268202418,0.0356892174337692,"Beam",55.275,6.825
2014,0.465218898665261,0.0314611598038244,"Otter",50.125,-10.525
2013,0.0000180376141242764,0.0829137201048297,"Demersal seine",46.175,-2.875
2014,1.03299765711478,0.00367144159119815,"Demersal seine",57.575,8.275
2013,0.00200273748530851,0.0000474747909285057,"Demersal seine",60.075,-1.775
2011,0.0125324637579849,0.0141427280747253,"Otter",81.475,32.925
2011,0.148489672312143,0.000134658847532451,"Otter",70.775,18.325
2013,0.0797275379985553,0.153118048353204,"Otter",75.575,20.425
2013,0.17925326780046,0.00259518820005143,"Otter",48.075,-5.125
2014,0.101472173831319,0.00898798135189636,"Otter",61.225,-0.575
2013,0.0185083534559638,0.00158641366529408,"Otter",56.175,-2.825
2012,0.00000021115680244232,0.0000024668989103759,"Otter",49.325,-9.775
2012,0.10282697764527,0.0015844844632354,"Otter",43.775,-2.125
2010,0.0000745880573633074,0.000308831480849774,"Otter",53.175,-10.625
2013,0.106639201220778,0.00000206927784826785,"Otter",54.875,13.275
2010,0.00500005524492224,0.068741489333501,"Otter",56.425,5.175
2015,0.438802729921003,0.0038165886848359,"Otter",58.925,11.075
2010,0.0472198920553615,0.00337815798061611,"Otter",60.425,0.925
2013,0.00000412997323864503,0.0462080813383138,"Otter",62.225,1.175
2009,0.000322290632184186,0.0000427066897829874,"Otter",56.175,4.425
2011,0.00177717772387152,0.0063431133668119,"Otter",52.225,-13.225
2010,0.0427040874293003,0.000129990942231658,"Otter",55.525,4.225
2013,0.0104616814103095,0.000000748264497710402,"Beam",56.625,7.125
2010,12.6160950268397,0.00137650274668871,"Otter",61.325,-0.525
2013,0.310544200221495,0.00210742061506545,"Otter",74.775,21.275
2010,7.03236601602922,0.00000369144194719693,"Otter",59.875,-6.025
2013,0.161578603032119,0.57965965136138,"Otter",46.075,-1.425
2011,8.43337473057636e-15,0.0242916376768745,"Otter",74.875,18.125
2009,0.0000000287209775537438,0.016425544409054,"Dredge",53.625,-4.125
2014,2.35222751721599,0.136301650080624,"Otter",58.275,-9.125
2011,0.00116657029360846,0.000510190374681578,"Otter",57.675,9.875
2015,0.0103510697632727,0.0131707225872674,"Otter",73.575,17.525
2010,0.122326236108,0.0283822395458367,"Otter",51.425,-9.975
2015,0.0129852584929892,0.0527250596123826,"Beam",52.375,3.925
2012,0.968303790939769,0.00172697927692127,"Beam",50.175,0.775
2010,0.0662142370964606,0.0615454821405314,"Dredge",57.625,-1.475
2011,0.060747312173383,0.0524253351120383,"Beam",55.925,3.425
2009,0.00213572777290787,0.00341306390303754,"Otter",55.175,4.775
2009,0.00183478970257419,0.0000527885235937515,"Otter",49.875,-8.475
2010,0.010767657574476,0.205887553165282,"Otter",50.675,-5.925
2011,0.0232101603606198,0.0163075791594494,"Otter",53.075,-5.675
2010,0.218041430741635,0.00121252418565234,"Otter",54.925,4.775
2012,0.00523327664200125,0.2503162793293,"Demersal seine",70.725,30.025
2013,0.00000348510359634651,0.0409365006245683,"Demersal seine",54.775,0.725
2015,0.032948481772696,0.0000390548998321451,"Otter",50.725,-5.825
2009,0.279708246830555,0.00906391113668452,"Otter",58.325,-8.225
2014,2.27601354832282,0.000791583695843615,"Otter",61.025,-2.525
2010,0.000388719149302051,0.0110898022288332,"Otter",60.825,-1.175
2011,0.0617814801177323,0.0162333408057926,"Dredge",56.825,8.575
2013,0.00529602433038009,0.00654563974028048,"Demersal seine",46.625,-2.525
2012,0.0138961902769867,0.137267165512277,"Otter",56.675,11.775
2009,0.00000738778180795868,0.0657001382462262,"Beam",53.725,7.175
2010,0.101615834414161,0.00000171193170591419,"Otter",49.275,-4.275
2009,0.00351989526549796,0.00589179849881927,"Otter",56.925,6.425
2013,1.44915673998104,0.0186024950052699,"Otter",62.275,1.225
2013,2.12157995957356,0.000975418139430304,"Otter",50.025,-2.475
2009,0.000615353621562576,0.0000385017714210686,"Demersal seine",54.975,1.975
2010,0.117414973977178,0.667213931824175,"Beam",45.625,-2.475
2012,0.202451926023343,0.000194611606377989,"Beam",52.375,3.825
2011,0.00033452914095073,0.00736004100757959,"Otter",54.925,7.025
2010,0.232223599986129,0.00219523566061777,"Otter",50.525,-8.225
2009,0.451608755735145,0.0000704037930127845,"Otter",55.775,8.025
2013,0.0281994978484815,0.000730819479546613,"Otter",57.325,8.425
2013,0.0000195332739683225,0.00419177357798664,"Demersal seine",55.425,4.875
2015,0.00163867369397268,0.00614324953130544,"Otter",57.725,0.375
2011,0.0596980044314848,0.00000246867443785584,"Otter",54.925,14.625
2011,0.0281921881467093,0.00291857726385689,"Otter",54.775,0.875
2013,1.17600883057993,0.0000188678146640596,"Otter",76.475,29.575
2010,0.0124681649243126,0.000574185780861839,"Otter",53.575,3.975
2013,0.051055677518299,0.00542783585409758,"Demersal seine",59.825,0.725
2013,0.0052061476262928,0.0022161344890741,"Demersal seine",56.275,5.825
2013,0.0000000842152118595663,0.0605293863704128,"Otter",75.525,33.875
2013,0.0000159639400762289,0.00230969371050423,"Beam",54.475,8.425
2014,0.0267385742548873,0.000283902149743172,"Otter",60.925,1.225
2015,0.000764401654907883,0.00382716676733716,"Otter",68.425,11.475
2015,0.552228397169108,0.00168886111962001,"Otter",75.825,41.275
2010,0.0000242044694848359,0.0165331624281296,"Otter",59.975,-7.875
2009,1.05774948989255,0.000279417818348583,"Otter",56.175,-2.275
2015,0.65619369133804,0.0836463205669027,"Demersal seine",59.375,-0.625
2011,0.0139756704868364,0.00000316744692874853,"Beam",50.025,-2.575
2011,0.479908135608559,0.0000447109235708991,"Demersal seine",49.925,-3.775
2015,0.32673697432359,0.0000633954511494871,"Otter",50.575,-0.475
2011,0.00257951364355353,0.00213869674831174,"Otter",58.825,-7.975
2013,0.0000787216160964202,0.0276332919083651,"Dredge",53.725,1.875
2015,0.0916729445496822,0.0000730833580817768,"Otter",60.025,2.375
2013,0.0725092821861446,0.0000111787050761638,"Demersal seine",50.175,0.125
2011,0.0149041351125777,0.0657027159378807,"Otter",50.975,1.375
2012,0.0163964187316488,0.000848710293036982,"Otter",47.925,-5.425
2009,0.798441595892007,0.385503633596376,"Otter",50.825,-10.225
2009,0.252731071340257,0.0000248895995392738,"Otter",48.975,-6.625
2015,0.852428761136479,0.00239495841763546,"Otter",58.725,-6.575
2014,1.17291364518213,0.0002012722446278,"Otter",76.325,34.475
2011,0.00196480500766599,0.0384447019940369,"Otter",75.675,41.525
2009,0.888468062823458,0.0516654251543665,"Otter",58.175,-9.375
2014,1.54773401849819,0.00509892119171864,"Beam",51.675,-6.525
2010,2.04969081211429,0.0228495404272164,"Beam",49.475,-6.325
2012,0.000781890037422396,0.00370737679964068,"Beam",51.725,2.325
2012,0.101260856940705,0.000404978147781945,"Demersal seine",57.825,10.625
2013,0.896278074740485,0.000800441513101673,"Otter",49.825,-7.275
2011,0.000943540022140867,0.0142201247455769,"Beam",53.975,6.525
2012,0.00611727316649704,0.00000295178141877904,"Beam",49.225,-5.875
2010,0.00108692924428453,0.0394062047371335,"Otter",58.125,-0.125
2009,0.00000207778205798538,0.000979227798082381,"Otter",55.175,3.275
2011,0.0467799200752741,0.0000977074024413658,"Beam",52.175,3.525
2014,0.00569332772210073,0.00000000290990547462462,"Otter",73.625,18.075
2011,0.0503526535804712,0.000170717537183287,"Demersal seine",45.325,-2.075
2014,0.00237326247358445,0.00907129810094633,"Dredge",55.275,-5.625
2011,0.0129931336769211,0.00104475432344887,"Otter",75.575,22.925
2010,0.233707149493945,0.0236050764295244,"Otter",53.025,-12.075
2011,0.014611217110841,0.00000925523739794229,"Otter",56.775,2.625
2012,0.0143124517366767,0.00473861973813862,"Beam",51.625,3.175
2009,0.116598904611015,0.00721905978028686,"Otter",54.775,1.425
2014,0.0133644840428481,0.100371672749328,"Beam",50.425,0.875
2013,0.0000653471946813189,0.624564967727302,"Demersal seine",51.175,-5.575
2013,0.000167507711821093,0.00000488743150584907,"Otter",79.675,18.275
2009,0.0000253511781514111,0.00320786478791703,"Otter",61.525,-0.025
2011,0.262001367775584,0.00986996659094595,"Otter",46.975,-4.375
2010,0.0206134701431817,0.00366745405215028,"Otter",57.225,8.475
2010,0.00133419221409295,0.000622084209271188,"Beam",51.375,3.675
2015,0.0596446225646558,0.00447228273134086,"Otter",43.675,-1.575
2014,0.00583150559629421,0.0281907089598317,"Dredge",51.025,1.925
2012,0.244984882909479,0.00020044329127221,"Otter",74.825,17.125
2014,0.0253304616262261,3.56879044388503,"Otter",48.175,-6.125
2015,0.000113395039709065,0.00203949182197452,"Otter",54.575,14.025
2015,0.0388144733006872,0.00053006034628022,"Otter",58.075,5.275
2011,0.255025115757722,2.36303103314189,"Demersal seine",53.925,2.425
2011,0.0138571671137599,0.0285625723005246,"Otter",69.775,20.325
2010,1.49246180142859,0.0308380358905165,"Beam",55.375,6.525
2010,0.00872633136542075,0.0153892767811829,"Beam",55.875,5.725
2009,1.09962651309929,0.00837625398221956,"Dredge",55.325,-6.325
2014,0.0124182038858408,0.000711440968881533,"Demersal seine",69.875,17.475
2014,0.00503234256692793,0.00875978990299184,"Demersal seine",50.625,-7.925
2011,0.0000000489565868305819,0.046184674205749,"Demersal seine",51.425,-6.375
2014,0.0039966651191384,0.0409112034752337,"Otter",60.675,2.925
2012,0.00491382779486346,0.00188058140465344,"Otter",48.725,-2.475
2015,0.761208130926471,0.00285550025268689,"Otter",75.975,37.475
2009,0.00358916304659992,0.00124264507600415,"Otter",57.525,-1.575
2011,0.00621189346665564,1.24085200923274,"Otter",75.725,41.425
2013,0.143185671311872,0.272162453299357,"Otter",46.675,-3.225
2013,0.000467598186339781,0.0344828100772794,"Otter",76.275,20.175
2012,0.00189607820754144,0.000715077685445802,"Otter",59.375,-7.125
2014,0.0255919616952942,0.00000959601225500133,"Otter",44.625,-2.125
2012,0.00772302368987129,0.0380531860376502,"Otter",58.875,-7.075
2015,1.04851089919048,0.000490888429662424,"Demersal seine",76.375,25.425
2010,0.0197374970378959,0.0456657793840605,"Otter",61.825,0.575
2012,0.0108141846878345,0.00155416894185937,"Otter",66.425,6.875
2014,0.0000634396315371234,0.0258391167601879,"Otter",52.775,2.575
2014,0.0121398396070693,0.00127215666015499,"Otter",58.975,-1.925
2011,0.0584682910698737,0.00686384655900457,"Otter",54.825,15.125
2012,0.0279098259376918,0.0525596160381282,"Otter",51.175,-5.775
2015,0.129315761801508,0.056596973324528,"Demersal seine",53.775,5.275
2015,0.0118018153111019,0.000516618455082127,"Otter",60.975,1.675
2010,0.198138018421353,0.00000163057001525203,"Demersal seine",45.725,-1.525
2011,1.28790755846106,0.13976069342101,"Otter",49.825,-10.825
2013,0.203225169803172,0.0245336380810177,"Otter",74.975,22.425
2011,0.0269004344697744,0.000807725966230703,"Otter",60.025,2.825
2011,0.114106544867286,0.00496554362933574,"Otter",50.425,-6.375
2014,0.00146597090672597,1.00693416712432,"Otter",63.525,-37.975
2014,0.00937785047535111,0.00163828313586318,"Demersal seine",58.125,4.275
2009,0.667859591299295,0.000906649934942325,"Otter",54.025,-13.025
2010,0.0571619347861455,0.00389925225705828,"Beam",50.475,0.775
2013,0.0172384764949857,0.00608693783912146,"Demersal seine",51.375,-7.975
2010,0.403028529303987,0.00761465599227625,"Otter",47.325,-4.225
2014,0.000272117442453357,0.0638766632296162,"Midwater",69.925,30.625
2015,0.0421042212450857,0.0314053551948041,"Otter",55.975,-8.025
2012,8.27616531225279,0.000467925170202052,"Otter",49.425,-4.875
2014,0.00453788491505351,0.0110331649737514,"Demersal seine",52.875,2.675
2011,0.0000543973709257441,0.0212442882773015,"Otter",58.225,-8.275
2015,0.109009771357842,0.0000605164777208805,"Otter",78.225,11.125
2013,0.11935702998643,0.0000000869436757205828,"Otter",74.425,23.925
2015,0.0000000266218473543843,0.070194519640966,"Otter",57.425,2.125
2010,0.00038947581271774,0.00415704907856857,"Otter",52.625,-12.025
2015,0.00152348191533555,0.0308867976644706,"Otter",57.675,7.525
2013,0.0814446536506323,0.0865614784602632,"Demersal seine",50.175,-2.725
2009,0.00246530803439454,0.0000645996960146433,"Beam",55.425,7.725
2015,0.000748830187596113,0.00295483355026466,"Demersal seine",51.225,-6.125
2013,0.131394861455851,0.00827834745409009,"Otter",56.775,5.975
2014,0.190220027123471,0.00240939613899505,"Otter",75.875,38.925
2010,0.108486959987083,0.0187348035481126,"Beam",54.075,2.125
2013,0.000000627399886649038,0.000105489425038434,"Otter",50.625,-6.375
2014,0.0133474403700868,0.000756292759550578,"Dredge",49.575,-1.225
2010,0.193585223128109,0.0159519563881821,"Otter",58.625,2.725
2015,0.00474358384590141,0.0000759466419746621,"Otter",57.875,-13.775
2014,0.0162570347197666,0.00000374792163710112,"Otter",74.825,23.075
2013,0.248126047868559,0.0112030360381289,"Otter",59.525,-3.825
2011,0.000950869688191008,0.00065857213729168,"Otter",55.875,4.575
2015,0.0128238562208807,0.00566922970362622,"Otter",59.775,1.325
2010,0.00000403695757115967,0.0000202768593397592,"Otter",46.775,-3.575
2012,0.000359063405018986,0.0502046092927622,"Otter",57.825,11.475
2011,0.0277522064071276,0.00353729737093,"Otter",53.825,-5.125
2009,0.00334907031458295,0.0000627623123436365,"Otter",54.225,4.725
2015,0.00795160870399331,0.00119600798299875,"Otter",76.525,34.775
2010,0.0708182124393841,0.00470725566135515,"Otter",50.025,-4.925
2015,0.152449637771188,0.00402335027605396,"Otter",59.425,3.775
2015,0.00135497217987961,0.00372370356138061,"Demersal seine",58.425,5.375
2014,0.0349337267153297,0.00000000293919506810644,"Otter",75.125,44.825
2009,0.33152488841556,0.0000653440516221233,"Demersal seine",55.075,-0.475
2013,0.00112774713966934,0.000924846511939958,"Demersal seine",50.625,0.325
2009,3.62341137587908,0.0663159777846519,"Beam",57.125,5.775
2011,0.0229616971511128,0.0138653617734993,"Otter",63.325,6.925
2011,7.84039269167619,0.000296737364887276,"Otter",58.225,2.625
2013,0.485535898710013,0.00209606720398988,"Beam",54.175,8.425
2011,0.0528948244673676,0.0301935500258045,"Beam",54.725,-0.725
2014,0.00300792040510512,0.0115229829046261,"Demersal seine",68.175,14.425
2012,0.00000796141831569698,0.00000210799764419698,"Demersal seine",52.575,3.325
2011,0.317756288929759,0.0182680229037481,"Otter",57.575,2.825
2013,0.0000000592788329302157,0.0000343579796528718,"Otter",54.775,10.875
2009,1.49946508669477,0.0277541219434862,"Beam",54.425,5.025
2015,0.846529450338843,0.000000863057764953834,"Otter",59.325,1.875
2011,0.0000525023696178909,0.00454933708288206,"Otter",54.925,6.975
2015,0.251553295407034,0.137547745393338,"Otter",57.975,4.125
2015,0.00134895812978816,0.076521338688386,"Otter",72.675,29.775
2009,0.188704546968643,0.000330384653909566,"Otter",51.075,-9.825
2010,0.0000172017997185117,0.0000000483661836356637,"Otter",58.825,-6.075
2013,0.122642927641536,0.00279196110759007,"Otter",58.275,-5.375
2013,0.0000415395084402509,1.79171985546602,"Otter",54.275,-4.775
2009,0.355949105072414,0.00485025976722687,"Demersal seine",54.075,6.375
2015,0.0285727200596626,0.155739797512777,"Otter",59.525,-6.075
2010,0.0000159565378778058,0.00253355240796921,"Otter",50.075,-3.875
2009,0.249715489459984,0.0192873209414759,"Otter",57.075,-0.675
2014,0.0328325718281325,0.00364093306992784,"Otter",56.675,20.825
2009,0.0056609492903429,0.00010346409963523,"Beam",53.925,6.875
2015,0.0358658332424353,0.000343861591654665,"Otter",51.325,-5.175
2009,0.0000000177863012859089,0.000359838219008313,"Otter",49.025,-6.375
2012,0.000425736871400494,0.000534684587167954,"Otter",50.325,-10.425
2013,0.00000452165502452172,0.000637882182212925,"Otter",81.975,39.075
2010,0.144409151137121,0.0138803256343982,"Beam",49.625,-2.075
2010,0.00000148001194424425,0.0773107634052807,"Beam",54.175,2.825
2011,0.0191506625604277,0.000286740557631315,"Otter",54.475,2.625
2013,0.040545392234436,0.00033825065594506,"Beam",55.575,7.875
2012,0.001845129072786,0.23581855837069,"Otter",73.875,17.875
2012,0.0557633201891525,0.000485675638827301,"Otter",56.825,-6.475
2011,1.97293921252711,0.0372826728909802,"Otter",57.375,5.875
2013,0.145377827434092,0.0000314132700070737,"Otter",46.175,-3.825
2010,0.0000000192592302788264,0.113172149279283,"Otter",60.875,-9.775
2014,0.0155322420139476,0.49836230706542,"Dredge",50.275,-0.375
2012,0.0140536257763352,0.0020079414264306,"Otter",53.625,-10.825
2012,0.0737095594040906,0.000951858693417406,"Otter",49.675,-6.425
2011,0.385603452528052,0.706075552865659,"Otter",55.125,1.925
2009,0.0693332399608537,0.000411486134276069,"Beam",50.025,-0.275
2011,0.00173766075024906,0.000158804122590334,"Otter",71.375,25.025
2010,0.000104546611715955,0.459577278858419,"Otter",55.675,5.025
2014,0.00508527027213809,0.0000364918378274827,"Otter",72.675,33.275
2010,0.177217022878953,0.0451960032785307,"Beam",51.275,1.675
2015,0.000199140089584756,0.00179297949971881,"Beam",53.875,4.375
2013,0.0154411907275251,0.0101380488569537,"Otter",48.825,-10.375
2015,7.86391120320729,0.0995400618435253,"Otter",75.375,17.775
2010,0.0423775816115635,0.144035351980179,"Demersal seine",55.825,7.075
2010,0.324385895909698,0.00247325152430384,"Otter",53.075,-10.325
2011,0.000148139963297153,0.0000269618540532264,"Otter",70.775,17.875
2011,0.00189385862253866,0.0143028237998826,"Demersal seine",50.425,-3.175
2015,0.0115598006961005,0.132922312775577,"Otter",53.675,-11.725
2010,0.0642755770834583,0.00648403600877179,"Otter",59.375,1.775
2012,0.0000775009885005225,0.000454340463303173,"Beam",56.675,6.975
2015,0.00510575216300737,0.00543596325740886,"Otter",54.275,-0.325
2009,0.15840029562422,0.0196903838296752,"Demersal seine",50.325,-2.675
2012,7.5879602270838,0.147682456988647,"Otter",76.825,35.225
2014,0.154935402434435,0.0167105338703929,"Otter",51.825,-11.175
2014,0.113477122785936,0.0000170805932383594,"Otter",73.975,17.575
2009,0.00252867820015588,0.000147521343313873,"Beam",49.225,-5.425
2011,0.0124902355572074,0.0143402886488102,"Demersal seine",50.675,1.325
2014,0.0877633247851924,0.00583644316753566,"Otter",49.025,-3.175
2009,2.0121417693661,0.0231158263778926,"Otter",61.875,0.825
2010,0.0000000147389243281692,0.131104057239502,"Otter",59.475,-8.125
2009,0.00737023499148181,0.00518164366804118,"Beam",53.575,1.625
2015,1.86222829208875,0.0059570175266265,"Midwater",68.875,16.825
2011,0.0528544597506359,0.000598553863926082,"Otter",57.125,-6.075
2009,0.000505640933454846,0.113976807179373,"Otter",49.375,-6.975
2014,0.0174158781274016,0.0504346725039399,"Demersal seine",56.925,7.175
2010,0.0785651002019857,0.0586680779200747,"Otter",56.975,2.575
2014,0.00581428795599469,0.0222084854315077,"Demersal seine",59.825,1.375
2011,0.189453494542846,0.00437847346726537,"Otter",59.425,-6.275
2014,0.0111388476782153,0.000312860674132059,"Beam",50.375,-1.125
2015,1.01370956331495,0.204237231087233,"Otter",62.225,0.875
2013,0.0936762904807474,0.00101916586273622,"Otter",47.375,-5.025
2014,0.708350088810178,0.000000000279364503710069,"Otter",45.775,-2.625
2014,5.28803942475355,0.0475215536350678,"Otter",74.875,25.175
2012,0.00152054915117574,0.000574302284570776,"Otter",47.325,-2.625
2013,0.00475320151538669,0.049845023799261,"Otter",51.775,-10.925
2010,3.13870391335485,0.0886585400209769,"Otter",52.375,-13.775
2013,0.00129399123691681,0.00226753015086129,"Otter",59.225,-1.075
2011,0.551289120005401,0.0182934959965712,"Otter",75.375,19.875
2010,0.477133589800256,0.00613582658793966,"Otter",60.325,-3.075
2009,0.0133773104870129,0.000387686180588126,"Otter",57.625,9.075
2014,0.0000455808796197262,0.00832827647789533,"Otter",73.125,32.875
2010,0.00104570765922686,0.00825596170205382,"Otter",53.225,-10.125
2014,0.145402701645692,0.00824044926861198,"Demersal seine",55.975,7.225
2011,0.36300362506405,0.00000209818365906452,"Otter",59.975,1.075
2013,0.000162033946768361,0.00635336237124474,"Otter",59.225,0.225
2012,0.144544834414396,0.0000192630151661251,"Otter",61.325,1.075
2011,0.0855833117594733,0.00857276189154342,"Dredge",50.425,0.525
2011,0.0274696496267947,0.00310385125168999,"Otter",77.975,31.675
2015,0.000101293611464366,0.0127857332572583,"Otter",58.475,2.175
2014,0.210317222148667,0.0000261973525397244,"Demersal seine",57.725,9.225
2010,0.0000639754389320938,0.19953291064183,"Demersal seine",59.575,-1.125
2013,0.00069711942754634,0.000153634448686498,"Beam",54.525,1.075
2011,0.0231567405949089,0.0021595872377027,"Otter",60.825,0.275
2013,0.0104790374948633,0.0289013154035358,"Beam",53.975,8.825
2012,0.214641397075008,0.0000054924913661551,"Otter",70.775,20.625
2015,0.19295306559241,0.0015232294002517,"Otter",52.975,-9.825
2009,0.00000999179516995853,0.000128790959610569,"Otter",71.875,23.425
2012,0.0207577233462514,1.15828071481113e-16,"Otter",49.325,-7.275
2015,4.84921291621291,0.00679797137808511,"Beam",50.275,-0.075
2015,0.0235869293978602,0.028634208203491,"Otter",50.125,-11.275
2013,0.00209322392906151,0.0086736498976241,"Otter",62.025,17.775
2011,0.0842332737514647,0.0000395535918156547,"Beam",54.825,0.675
2014,0.053741330449375,0.13010824823524,"Demersal seine",57.575,5.025
2015,0.00775857661734557,0.000223343487338392,"Beam",48.575,-7.225
2011,0.0333580824541717,0.072808707979403,"Otter",74.775,24.225
2010,0.0023282531877164,0.125755017368269,"Demersal seine",51.075,1.625
2015,0.183754037395746,0.00133462845431408,"Dredge",54.975,-5.825
2009,0.0000157763739570368,0.00023383849075076,"Otter",54.675,7.575
2014,0.395635993003008,0.000236492690342857,"Otter",57.325,11.825
2014,0.1898255711684,0.491477344582693,"Beam",52.875,-5.975
2012,0.0393878788166225,0.0320488675385389,"Otter",55.375,11.025
2014,0.00761758525743579,0.0441369797029395,"Otter",76.625,36.175
2012,0.0435203707081186,0.00180645709645758,"Beam",51.575,1.425
2012,0.333594951192814,0.000177805636849041,"Otter",51.275,-5.575
2009,0.00588964349226841,0.00000348834989044069,"Otter",59.525,-0.375
2012,0.00710363230973565,0.000608361584666405,"Dredge",54.575,-5.475
2010,0.0070849441795213,0.0480408341576053,"Otter",56.625,7.275
2009,0.000747356869742487,0.392086864668269,"Dredge",49.775,0.275
2013,0.0469047331249503,0.544251570637969,"Otter",53.725,3.275
2012,0.840969692042378,0.000109554681084624,"Demersal seine",54.825,-0.025
2010,0.57735144588324,0.000776033696119043,"Otter",57.525,7.775
2014,0.271711527984843,0.00909665039768539,"Dredge",48.775,-2.725
2011,0.121835159583383,0.0147878680874907,"Otter",49.825,-5.025
2009,1.70073249834554,0.129716514762754,"Otter",59.725,2.925
2010,0.000608365267861495,0.0170843435616515,"Otter",58.475,-5.425
2012,2.15473468541043,0.0000934811280791213,"Otter",39.875,-9.375
2011,0.00923431640268337,0.0105006902036323,"Otter",70.775,30.525
2015,0.0116518575035489,0.000341065319176613,"Otter",58.175,2.575
2011,0.00106001598768347,0.00194260903913278,"Otter",49.825,-7.975
2013,0.00123771017267046,0.0000352556381292937,"Otter",49.425,-3.625
2014,0.874411728597442,0.000204397589861382,"Demersal seine",52.625,3.775
2012,0.0686078676027405,0.0000237345407186645,"Otter",52.275,-15.175
2010,0.000596912058458667,0.00531159108425544,"Otter",49.175,-8.925
2011,0.0448501649625798,0.0813693253212965,"Otter",64.325,-35.225
2012,7.34637341046678,0.0668649502954036,"Otter",61.275,18.875
2014,5.94765927002373,0.0134187805014519,"Otter",68.275,11.875
2015,0.608594485289142,0.022526455753127,"Beam",52.425,1.825
2013,1.02458159944843,0.494608377540921,"Otter",49.225,-8.875
2014,0.0143397849817855,0.0000307136121686986,"Otter",50.325,-2.675
2009,0.202079327605696,0.278021234889899,"Otter",58.425,-1.425
2015,0.0439646694401406,0.00835333433601503,"Otter",54.125,3.925
2011,1.07840595103328,0.00777754266780542,"Otter",48.675,-6.525
2014,0.000125755669929923,0.0166804282131062,"Otter",54.925,4.825
2013,0.148886321954463,0.000366693597552329,"Otter",76.975,35.975
2010,1.33918608406479,0.118199914913446,"Otter",53.175,-13.625
2010,0.0095235425714868,0.0490858161019553,"Otter",56.875,6.175
2013,0.380771709961014,0.00411599449268161,"Dredge",58.025,-2.825
2013,0.0000164884075617026,0.00647077879125806,"Beam",53.525,7.025
2011,0.0137502694623264,0.00874181953481009,"Otter",53.425,-11.975
2012,0.00367351194541507,0.0400729905118705,"Otter",57.775,11.175
2010,2.45518887738957,0.025152237927217,"Otter",59.325,-4.475
2015,0.0000108898812402734,0.00591276760789114,"Otter",56.625,-0.625
2011,2.78651348601759,0.0000238407817961693,"Beam",55.175,8.375
2012,0.0000381755114268384,0.135092569647244,"Otter",55.425,16.475
