"Year","fishing_hours","mw_fishinghours","Fishing_category_FO","Lat","Lon"
2012,0.953929166841311,0.0215060280458476,"Dredge",55.85,9.85
2013,0.155334200036069,3.59978502367402,"Otter",53.75,-11.85
2015,0.0919907308426778,8.87681366310563,"Midwater",53.85,-15.05
2012,0.123219305947442,0.00080212441010479,"Midwater",53.55,2.75
2011,0.968275794657027,33.4881539728271,"Midwater",52.25,-13.85
2012,108.032074453367,0.455031221971714,"Midwater",55.55,4.55
2015,0.205640076148328,0.311105481152494,"Midwater",64.15,2.65
2015,1.45079689302369,0.246412739091367,"Static",56.15,20.85
2009,0.00421303149047541,3.48029309787022,"Otter",59.65,-5.45
2011,0.96214446553715,2.15518395928274,"Demersal seine",57.55,-1.65
2011,3.77858693110009,1.4661907013751,"Otter",57.55,9.75
2010,0.54206831285034,0.17588210788342,"Otter",68.55,11.95
2014,1.55543260078191,0.000790031436492541,"Otter",55.95,7.45
2011,2.26793021132008,0.00563326377799879,"Midwater",55.85,17.25
2010,60.023040845163,0.868675184600196,"Otter",57.65,-9.65
2015,0.720792618028328,0.279124893714805,"Otter",57.45,0.35
2012,0.183829997486567,0.000250578375807094,"Static",53.95,-12.15
2015,0.637992952454392,0.0430000667644421,"Otter",58.35,-8.05
2011,20.4548771132574,0.74917892904966,"Otter",74.05,20.35
2015,108.446325428242,0.180525134820262,"Demersal seine",57.65,8.45
2015,0.632639743440008,1.25199031882605,"Otter",56.75,-8.15
2010,1.04826132477457,1.98137002393075,"Demersal seine",57.95,5.55
2010,0.00957105924837628,3.1908551528509,"Midwater",49.05,-8.35
2012,33.7234874333607,0.577792265551786,"Otter",55.95,20.55
2015,0.000433403422379066,7.63847211210734,"Static",75.05,17.05
2014,3.85503052384562,4.2296948924725,"Static",73.15,34.25
2013,0.0316399449480108,22.8882709499789,"Midwater",57.55,19.15
2010,0.294655064326498,0.0267019360747995,"Static",47.95,-12.95
2014,2.87107045262143,0.0450740082546979,"Otter",62.75,4.75
2015,3.98300278702034,3.1743906159919,"Midwater",50.05,0.45
2015,4.65785079372169,2.25227909637369,"Static",69.45,38.95
2012,0.189279058414887,0.519766243105662,"Static",65.25,10.45
2011,0.0458395720394,7.24871432382662,"Otter",56.35,11.05
2011,0.159706552193066,0.664663519471911,"Otter",73.15,32.95
2011,0.109220863942419,0.741896432619885,"Otter",55.95,-1.85
2010,1.83504344209458,3.36800846110185,"Static",55.25,2.65
2015,0.0787928357857325,2.81834298549389,"Demersal seine",50.45,0.45
2013,1.57972967491039,1.44291409135334,"Otter",54.85,14.25
2015,0.000942602738822875,41.3144624109228,"Demersal seine",68.05,14.45
2011,0.000939906717841761,0.141309159680746,"Otter",59.15,-9.85
2010,4.54649882296595,55.4808706926179,"Otter",58.25,4.15
2011,0.0365440173336603,0.30419825718142,"Midwater",55.95,16.35
2010,1.12002002615937,20.7544825456132,"Static",49.35,-2.85
2014,2.51900545393408,0.136362573779918,"Midwater",49.05,-17.75
2011,5.10807500414717,144.22557140653,"Midwater",60.85,2.85
2011,78.278970642061,2.41067367333477,"Otter",58.55,3.15
2010,1.84581242903687,2.55575561973035,"Midwater",57.55,23.55
2012,0.856496804953628,0.111066856243548,"Beam",52.15,3.15
2015,5.72872887484279,1.02395203772487,"Otter",48.05,-7.25
2012,8.17386521819647,9.78296789530591,"Otter",56.05,5.35
2012,32.31816458458,0.307037532804955,"Midwater",57.55,23.25
2010,2.16279111033942,6.27917479369483,"Otter",54.45,12.35
2011,0.864004304451804,0.0147801455711,"Beam",45.35,-2.45
2012,0.00608069685979557,0.672679366115196,"Static",75.25,22.75
2009,0.0000404838622268606,0.0291214429939364,"Midwater",61.05,20.25
2012,1.63316403883986,51.114481806273,"Static",74.35,33.45
2011,0.751609725654636,5.41622311446432,"Otter",53.05,-9.85
2009,9.49015041145643,11.6886457706072,"Beam",56.25,6.45
2013,113.109812333702,1.6373349131301,"Static",48.95,-11.25
2011,1.35454232561806,1.20108259292179,"Midwater",54.65,-9.35
2011,0.0362005863502799,7.17024267922777,"Static",46.25,-1.55
2012,0.0000779564066063607,0.0546412972899567,"Otter",77.35,28.25
2011,1.36535348022509,100.422075974015,"Midwater",67.25,-0.25
2013,1.52674340201946,175.157103613674,"Static",74.95,27.45
2012,1.00918085302628,0.669189879961772,"Otter",58.15,-0.25
2015,0.140774847974874,48.0822404302902,"Otter",51.85,-6.25
2015,2.75700972470312,8.70239235016865,"Otter",56.55,7.45
2013,0.113283249018778,0.154250577246259,"Otter",56.75,7.95
2009,1.18340592874611,1.3460960063782,"Static",45.75,-1.25
2014,0.0000097646049483928,691.700772604411,"Static",50.55,-8.35
2012,46.1237561799335,5.41947730469429,"Midwater",68.55,14.35
2013,116.13646443543,0.771381574094146,"Demersal seine",55.55,4.25
2014,17.4838032991314,0.0366054409857663,"Midwater",59.35,-6.55
2011,0.00153655347897013,5.79821356312621,"Midwater",62.15,2.05
2010,3.50330898657245,3.2844156646329,"Otter",60.55,-3.25
2010,0.796992256841365,134.980688824027,"Midwater",49.05,-4.15
2012,0.993786794886646,0.46107882302729,"Otter",55.75,21.05
2014,0.00000596971498965962,2.15974548805981,"Otter",76.25,31.25
2012,0.156712180198204,0.932451908500223,"Static",52.75,-13.25
2013,0.00903699249279119,13.757002492067,"Midwater",53.35,-14.45
2012,0.00236852632024766,0.0614391610213533,"Otter",73.65,18.45
2011,26.0470749328426,2.02026378808599,"Otter",51.25,-12.55
2014,27.2047680596783,0.00117858388375036,"Static",55.05,10.85
2014,33.3891547205535,0.16950724769797,"Otter",49.65,-10.35
2014,13.6854335914755,0.63654034461646,"Otter",52.15,-13.45
2015,7.94198213637836,0.0155533152868029,"Otter",61.65,-0.05
2012,24.8138474010896,41.3916046351035,"Otter",56.45,12.05
2009,8.3716732594406,46.4522047757348,"Otter",60.05,1.25
2014,0.000370653550376977,0.0361742488113142,"Otter",68.75,12.95
2013,0.00000153146989037142,3.14723350597769,"Otter",57.85,0.25
2015,12.2928444927723,0.000255507557962519,"Otter",56.45,20.85
2009,0.0238938403108862,1.97330134838904,"Otter",61.45,0.15
2013,0.524851205548482,0.0992255209237043,"Otter",54.35,15.55
2013,0.00272772194263268,2.50339270928914,"Otter",56.95,4.65
2012,0.448763032193121,0.867464871129272,"Otter",61.95,-29.55
2013,0.557743271242513,0.25666211280001,"Otter",76.05,21.25
2009,23.3181832790225,0.0151519397752707,"Otter",55.95,-8.75
2011,0.18565099081843,0.0494450223128602,"Static",46.05,-1.25
2012,0.0398263118908201,34.7834578949672,"Otter",62.25,0.95
2013,0.00000712800816260863,0.0177173746689546,"Otter",77.55,31.75
2012,0.557633119058476,1.48497336875902,"Static",47.85,-5.35
2009,10.927500459309,0.589204780542082,"Static",58.55,-8.55
2011,13.0287187693657,223.076451201884,"Midwater",58.25,-2.35
2011,1.77278717012641,0.0217712981948074,"Static",37.35,-31.35
2014,0.00814774083826514,23.7537642871028,"Otter",78.25,14.55
2014,5.87064914281065,1.02499167187201,"Midwater",59.55,22.45
2011,0.582539653368393,0.00238228293498331,"Static",74.15,23.85
2009,85.4066333011743,53.782121217303,"Midwater",47.55,-4.25
2011,3.30006049090619,0.371903442393191,"Midwater",60.25,-0.35
2011,7.84651559893715,13.9555762990092,"Otter",75.65,20.75
2012,0.108321999595558,0.0406524938159025,"Otter",60.75,-2.55
2013,0.204265697360903,0.709800296730252,"Static",61.55,0.25
2012,2.33802777066733,0.0000000000000816973693889247,"Dredge",51.55,-7.45
2015,11.4742742330499,45.9177280670647,"Midwater",59.35,21.45
2014,3.04329287592218,0.393715537186753,"Midwater",20.65,-17.95
2011,29.3038719764106,5.62234889382844,"Otter",47.45,-5.85
2011,0.233216788523762,0.182597942040984,"Midwater",58.65,-7.65
2009,929.542149359374,0.000157592376077835,"Otter",54.95,4.75
2011,4.24874503081397,0.0372580399973019,"Otter",75.25,14.65
2012,1.30373628241102,3.51899144015808,"Midwater",48.75,-8.05
2015,100.333036286302,167.13086631371,"Otter",58.15,-6.25
2009,0.00263348347653653,0.0744299098427084,"Otter",56.65,5.85
2014,0.0551943158490448,18.4945625830277,"Static",53.35,-13.25
2015,3.28510174711127,0.615669104624162,"Midwater",52.75,4.25
2015,0.241829752032425,0.233699454839179,"Midwater",59.45,-7.45
2011,0.275004785154782,0.371757401331246,"Static",62.25,4.55
2009,29.3695830630313,0.0920854751100439,"Otter",60.45,-3.05
2012,2.89987053791665,8.52157177129338,"Otter",55.75,16.35
2011,0.307303058100374,0.776735682432608,"Static",38.45,-30.55
2009,5.629110950213,0.178436024860813,"Midwater",70.95,13.85
2014,0.608562025357887,0.000283168658662659,"Otter",74.75,19.95
2013,1.93526724511787,0.395760131834836,"Static",68.15,14.25
2011,0.0416406996376368,2.0537208835123,"Midwater",56.15,19.25
2015,2.09788470847714,0.1677246885252,"Midwater",57.15,20.85
2013,0.000797019018141534,41.0132611487791,"Otter",52.55,4.45
2012,39.0596257342015,12.699997243204,"Otter",55.95,-9.55
2011,0.148905650809298,0.0368828621705522,"Midwater",47.35,-2.75
2012,0.0242076973980017,2.45345404992734,"Midwater",57.35,-9.15
2012,3.49759625640031,16.8988685127094,"Otter",58.95,4.55
2014,0.0331733758990235,4.97825928525706,"Static",71.85,32.05
2011,42.4186218319605,32.0226797144704,"Midwater",54.55,4.85
2012,0.00000362242705400188,0.488866021493767,"Static",57.85,-6.45
2009,1.63396177154346,0.114165177291265,"Midwater",56.45,20.45
2012,61.7213799075654,0.00000351201576360692,"Otter",62.05,0.25
2015,0.469507729226362,5.63446018386574,"Static",76.15,36.85
2013,4.62728233692118,0.233023196956766,"Otter",54.05,5.55
2015,0.198574457064639,1.33185448137788,"Midwater",58.65,-0.05
2015,28.8420691497247,0.00828424884079822,"Dredge",55.85,-6.65
2011,0.155880025606608,1.09509770401783,"Otter",61.65,1.95
2015,80.343554971671,0.785094099455211,"Otter",69.95,20.15
2014,0.452935795750315,3.24770220959307,"Otter",49.35,-3.55
2013,0.0155487053428685,0.601859620669372,"Static",48.25,-8.95
2009,1.55099267734246,1.95752018735919,"Otter",47.95,-8.65
2009,5.30293683836902,0.801430534314525,"Static",45.25,-3.65
2011,12.4752351758848,0.00776156757202139,"Demersal seine",56.25,4.85
2013,248.728434797725,1.16740912166698,"Static",55.35,13.45
2010,0.0858418900407526,1.11184611778771,"Static",50.65,-14.65
2015,1.75134477680041,4.77463255338284,"Otter",65.05,2.75
2010,3.39439859183274,89.0483561059247,"Otter",55.35,0.85
2015,0.234268500447463,0.520361678289036,"Otter",53.65,5.75
2012,0.161808163281432,0.591410023808921,"Otter",51.05,-6.65
2015,101.300737753365,0.313847584424568,"Static",49.35,-4.55
2012,3.71239945492461,0.794544748068477,"Static",72.25,20.45
2011,4.86858501363187,0.448254885968599,"Static",65.75,10.95
2012,0.000000632275728850503,0.0293797946268183,"Static",61.45,3.15
2014,0.145136898114476,0.719478791871265,"Otter",54.45,4.75
2010,63.1599788901208,0.000211575426324172,"Static",57.85,-6.85
2011,0.0643881488747777,0.00978416759395925,"Otter",68.15,11.85
2014,0.588232931877841,0.000799168134388674,"Static",48.25,-4.85
2009,0.0161894948058982,23.1659224781592,"Otter",46.35,-2.35
2014,10.2567922600599,13.8481978438679,"Otter",54.55,6.35
2012,1.10633231419846,6.12363803436163,"Midwater",71.95,4.65
2009,2.9068580657307,0.0133430389700413,"Otter",49.75,-6.05
2013,2.42106227078545,7.09583308454563,"Beam",50.35,-2.75
2013,5.1461715143253,2.31632897373112,"Static",62.65,4.45
2009,7.96387680513231,9.29163833167857,"Static",49.75,-2.15
2015,2.27330817730636,0.00744708813484041,"Midwater",54.85,-14.25
2014,1.86975224784538,0.00000238903699897969,"Demersal seine",76.25,23.15
2009,107.447503807364,7.59849527501483,"Midwater",55.65,6.35
2015,1.09563657077623,0.620783256936196,"Midwater",55.55,0.95
2013,4.46457820537246,24.2612748995865,"Midwater",59.25,-4.75
2009,3.37662152615034,0.176585675110633,"Midwater",55.15,-8.85
2010,0.0339466289718102,0.00565656065277658,"Demersal seine",55.25,6.85
2010,17.0271234757178,0.0544687088370368,"Dredge",52.15,-4.75
2013,0.0109562126504138,2.5661925363846,"Beam",50.25,-6.25
2013,1.00862288532323,31.81034140902,"Static",71.95,27.05
2014,0.210081593811062,0.123753473146548,"Otter",80.85,28.85
2015,0.0665919039763847,4.65787870671905,"Static",51.45,-13.85
2009,0.00295850276287762,43.7709053665885,"Beam",50.05,-7.05
2010,0.0132371755700256,697.946014035605,"Midwater",60.85,19.45
2014,0.537603034985887,3.67149372303327,"Demersal seine",76.05,20.75
2014,0.000125147745717405,0.219427117444623,"Midwater",55.45,15.85
2009,1.01576954490692,0.246928716388677,"Beam",50.15,-2.45
2010,0.720525608896368,0.0870864438154368,"Midwater",59.25,19.45
2009,101.494225883627,1.55406526787335,"Demersal seine",49.95,-0.45
2012,0.0175292853797924,0.818960676074551,"Otter",56.55,2.55
2010,111.494436834392,0.0644896914813518,"Static",39.05,-9.85
2015,0.173600212093821,0.23345592410284,"Otter",69.65,16.05
2015,0.0519395113450222,0.366488377078362,"Midwater",70.45,20.25
2013,31.6520176788018,0.501812941855364,"Demersal seine",50.75,-0.15
2015,0.00112847060400417,12.7159984614242,"Otter",76.55,23.65
2015,1.3811828396889,0.000130149397544046,"Otter",40.35,-9.35
2014,5.10236673443987,0.0288392188876884,"Static",55.65,16.85
2011,0.315151586209456,0.00609550299801184,"Otter",56.35,-16.15
2009,53.1717870146073,6.09444177102485,"Static",54.65,4.05
2010,0.589037829870064,0.03754064679882,"Otter",60.45,3.75
2012,12.5437483112525,1.3432398477496,"Static",70.35,20.55
2014,8.07476170491464,0.0201161632726121,"Static",62.85,4.85
2014,20.962423849075,0.0131897321893452,"Other",59.05,-3.05
2012,68.0286300870918,0.00000219891185805566,"Otter",54.45,1.45
2011,17.0955377843674,0.000200277483456032,"Otter",55.05,17.85
2011,0.0320046384140889,0.048968693104088,"Midwater",52.55,2.75
2013,0.119584953815504,103.360239091727,"Static",69.85,35.65
2009,0.00574661498272818,3.04417205403904,"Midwater",47.35,-6.55
2015,0.00721737374272464,0.0000000252601379778617,"Otter",55.95,-2.35
2014,1.13085465749665,0.458208544290228,"Midwater",55.15,15.05
2012,0.00754213305041409,0.0227561989292916,"Demersal seine",52.25,4.25
2014,5.84770682827106,415.618372939019,"Midwater",67.95,10.05
2010,14.4495891154495,38.44111784854,"Static",50.25,-7.05
2015,2.57651702971662,3.63059513242043,"Static",70.25,20.75
2010,0.00718039851607115,24.0619249181583,"Midwater",50.65,0.75
2014,0.0497753881476022,0.0748146385084668,"Otter",70.45,-8.45
2010,0.714486003060796,548.638663481772,"Otter",78.05,13.45
2012,0.0778117516320519,0.000169196928342044,"Otter",76.95,28.35
2015,0.478958773839917,0.320293769784617,"Otter",75.75,18.45
2015,27.8527697263468,212.881629500211,"Midwater",58.35,10.95
2015,0.0121278134303811,0.284895211495197,"Otter",59.25,-0.05
2012,3.37845058460994,0.383306082309205,"Midwater",61.95,-30.25
2010,13.5334864583997,4.02144414520607,"Otter",49.35,-5.65
2011,3.35872394285526,2.37100664260738,"Static",53.85,5.25
2014,0.000237095971649871,0.286303891441387,"Otter",48.85,-1.55
2010,0.042421813421743,0.823327864526633,"Static",51.35,-14.25
2015,0.021226966205534,2.07666107600738,"Midwater",55.35,17.05
2015,82.6826631253796,12.2840379828053,"Static",46.85,-4.95
2015,0.0923938913689305,0.365682930108496,"Beam",54.25,1.85
2013,2.38082029127394,0.856307195617315,"Midwater",47.95,-16.05
2015,0.798213165831364,0.572499286471748,"Demersal seine",74.65,21.55
2011,0.234891730954292,0.210770980450935,"Static",56.85,7.75
2012,0.177513646636599,0.910838302800243,"Midwater",55.25,1.45
2015,7.01455223921774,0.00125813261235389,"Demersal seine",57.25,0.65
2009,0.323021971359795,0.505202698879988,"Static",44.05,-7.25
2014,0.000411566647637711,1.01701614407131,"Midwater",51.35,-6.55
2011,0.574353746514375,12.3730187006038,"Beam",50.45,-0.65
2012,1.76771892537295,0.475770596581906,"Midwater",50.95,-11.65
2011,2.12924301464338,0.0326288367401548,"Static",58.35,-7.45
2009,0.545579944389913,5.81211592948371,"Otter",70.05,17.45
2011,167.445207368016,0.0171246900015444,"Midwater",50.45,-10.55
2012,0.0079751889640761,7.3994714790601,"Otter",77.55,32.05
2013,13.4657523107258,10.4800421751335,"Midwater",54.55,15.45
2015,0.00678602589221766,7.88278975747212,"Otter",46.65,-2.15
2014,0.00000231851834315011,4.2025031940466,"Otter",55.95,11.45
2015,14.4030955513331,20.7952820909582,"Otter",80.25,16.65
2013,0.000000000000664201537846899,0.0307663817017966,"Midwater",52.05,-11.05
2012,5.43467129724751,0.686163103594803,"Otter",55.65,-1.05
2013,0.000582281997400185,1.6426963427469,"Otter",61.35,1.75
2010,10.4421277324427,5.12679281278091,"Midwater",47.25,-5.25
2011,4.95167331981211,0.071057343289606,"Otter",57.75,17.25
2009,0.0611980991771934,2.09505081050274,"Midwater",57.05,20.95
2013,16.2327171569818,1.2688826765494,"Otter",80.55,15.65
2010,76.5929462370172,0.594837601330045,"Midwater",56.15,-9.15
2015,2.28373668268518,0.700814521306487,"Static",74.85,23.45
2014,0.000465728982190234,0.567355332863405,"Midwater",56.35,5.85
2011,0.154845468540014,0.00316338592076561,"Otter",59.15,-3.85
2012,7.81087490698445,1.88927167849216,"Midwater",50.15,-15.95
2010,0.208375433319897,2.14099547732013,"Otter",55.05,13.45
2014,6.88437691120652,15.5342465592155,"Midwater",54.65,-17.15
2011,0.0266898050051782,1.83094289300014,"Static",55.95,14.85
2013,0.502985035455322,9.51410437169601,"Otter",75.65,17.75
2012,3.186086518622,0.12488427253297,"Midwater",49.25,-11.25
2009,0.213457806590367,0.217988754381886,"Otter",59.65,1.25
2009,3.08020663265341,0.00936437339294485,"Dredge",49.45,-1.15
2015,31.7426952397702,0.00525861636624847,"Static",62.15,4.95
2009,11.294866242675,2.05507573591418,"Midwater",17.25,-17.35
2009,0.977577078460333,2.64016443134624,"Dredge",49.75,-4.05
2010,0.395798823341784,1.09976451372324,"Otter",47.05,-5.55
2009,2.01128016579974,0.347564208135153,"Otter",57.85,-5.15
2011,284.231472672594,2.83348401180033,"Otter",56.25,11.05
2009,0.0352012831471759,0.610961411703481,"Otter",59.35,-8.05
2013,0.0550793808046569,28.7966714271289,"Otter",60.05,0.55
2009,0.0103910895047354,12.5321082873335,"Otter",59.75,-1.15
2014,1.53975470105667,4.85778489754992,"Midwater",47.55,-6.55
2015,0.00286859456782581,0.110598376792217,"Midwater",53.55,4.15
2015,40.3500466932038,4.77143729921232,"Beam",53.45,4.65
2012,16.4172486977301,0.108643093717517,"Static",55.75,3.25
2012,0.37561449528461,0.0265569013946755,"Dredge",49.25,-2.65
2012,2.12541998871194,0.15143351009835,"Midwater",69.55,17.35
2013,0.5347957685776,1.06632089390438,"Otter",61.75,0.75
2015,4.25641311562871,39.2461162061447,"Otter",61.65,1.55
2011,1.82373883282763,11.7470196774417,"Otter",76.25,28.95
2013,0.0417474016889431,2.54746090496931,"Static",70.85,30.65
2014,1.37095556913432,0.265584723621685,"Otter",54.25,12.15
2014,3.36284050540326,0.175758494113648,"Otter",73.45,18.45
2013,0.000000473832408016304,0.228642794518407,"Midwater",55.05,0.35
2012,0.00122256048712877,0.212942375094233,"Static",60.75,2.45
2013,0.587043230769081,1.05800793193702,"Static",49.85,-8.05
2014,34.6024630871922,0.00010619971611558,"Dredge",48.65,-3.85
2012,6.11366551681957,57.0070042581672,"Dredge",55.45,-6.85
2009,712.611138860592,0.150372057000271,"Static",53.05,-10.65
2010,0.0132203829833741,0.0893700378014763,"Otter",74.95,18.65
2012,0.107652998123463,0.537129350834082,"Static",43.85,-6.25
2013,0.611487172097937,6.38366478023091,"Static",64.45,7.15
2010,7.49727193849744,3.61439142344926,"Otter",74.65,24.25
2015,190.253989416268,0.00110681449038255,"Midwater",61.75,20.35
2012,2.47515508349905,0.0656311177721289,"Static",46.65,-3.25
2009,11.1202873737321,5.08494396121666,"Otter",53.65,-12.05
2013,2.42816467736943,37.7533114505483,"Midwater",56.95,8.25
2010,0.284189469410629,0.51003989350161,"Beam",51.65,1.45
2009,0.00273367654110784,0.104423398760563,"Static",44.15,-2.25
2013,1.32906201956484,341.833416176593,"Demersal seine",70.75,29.85
2012,1.15564281241869,0.0927017820648808,"Otter",55.25,16.75
2013,0.226514747321983,28.5639112506842,"Midwater",47.95,-11.45
2015,25.3321268297217,0.0207520502942988,"Otter",76.15,20.05
2010,73.0396826539074,48.5531823828286,"Otter",50.75,-10.45
2010,0.114055250826914,1.85004091945354,"Midwater",55.45,5.95
2011,3.21659941682044,1.23449324918535,"Midwater",72.35,11.25
2015,14.1566753341873,0.000987545891886981,"Midwater",49.55,-2.15
2015,0.293299486122415,16.0156102444324,"Otter",50.15,-1.75
2015,0.708418126559981,4.35879540585431,"Otter",46.25,-3.75
2011,0.00050771789043801,0.380211034261708,"Otter",54.05,-10.95
2014,1.07809851793771,2.86316451625363,"Demersal seine",60.55,-0.75
2012,0.740578576761097,1.53168382976271,"Otter",71.95,25.45
2015,0.00345616338129431,0.987401784283881,"Static",48.75,-4.85
2015,0.000147238131785449,0.036075795876513,"Static",70.75,20.85
2013,0.112462949109676,0.564477511279001,"Otter",56.15,5.55
2014,1.37257068222989,6.80304687605317,"Otter",58.25,-8.45
2014,0.546788946840393,0.0000373171988423657,"Otter",60.05,3.25
2015,7.22964570796007,0.428484903061507,"Demersal seine",57.15,5.95
2011,0.00310217069873453,7.3359921075038,"Dredge",57.05,-1.25
2014,0.302394684168722,0.393575089080595,"Otter",77.35,11.35
2009,0.0000303098643143451,142.611805345122,"Static",55.95,5.65
2011,0.0541601475828197,0.578472079064373,"Otter",55.85,19.55
2010,4.74987768718756,311.462824484762,"Midwater",49.05,-10.65
2009,0.00302638814247842,0.0555256167361161,"Midwater",61.15,21.05
2010,19.0929792299743,6.89472363898438,"Demersal seine",56.65,7.75
2011,0.0000569932491042925,118.637662088443,"Demersal seine",57.35,7.45
2014,59.4560105321143,4.1544592139931,"Midwater",58.15,-7.45
2010,1.59391909176042,3662.03136376193,"Static",56.75,7.35
2015,0.0353720817469647,9.92361877342925,"Otter",60.25,-4.65
2013,35.0903403316204,0.00716739956960757,"Static",50.45,-10.05
2014,2.43611970649755,0.163932525449684,"Demersal seine",55.35,4.55
2015,0.000548786260734336,7.59860238014537,"Midwater",49.05,-16.55
2014,0.0148366727547717,0.0113737474012527,"Midwater",66.85,5.75
2014,0.00193788078762845,0.522569771293697,"Demersal seine",74.95,18.45
2013,5.0000255062798,0.130622002996336,"Midwater",57.75,24.15
2012,0.00111949906580439,0.00159645809311037,"Otter",64.35,9.15
2009,7.37186587059176,1.30777528038501,"Otter",49.95,-5.85
2012,0.272485914317624,140.294476358812,"Midwater",50.05,-1.05
2015,6.97731597599358,0.0116778246338926,"Otter",76.25,27.35
2014,29.0365410213865,16.4120750108029,"Otter",52.85,4.15
2012,0.240028844124051,331.651199150939,"Midwater",54.45,10.35
2012,0.0067797874822392,0.460239827845631,"Static",47.05,-3.55
2014,11.8194506165234,0.220503889479476,"Static",70.55,37.65
2013,0.452752221203914,0.239205775911045,"Otter",76.85,32.45
2013,0.0551114827690668,23.3723733237724,"Midwater",78.35,30.05
2011,8.41901318175727,560.612712752474,"Static",55.05,18.05
2009,10.6441552950301,0.132852187540809,"Midwater",58.55,0.55
2015,0.777709398324242,1.15033196226043,"Midwater",54.85,14.65
2015,5.89210849526957,4.36240118179664,"Static",71.85,31.65
2009,12.1859125876723,0.00485325491614624,"Beam",50.75,-9.05
2015,0.427071104591523,32.826937408748,"Midwater",67.05,-17.65
2011,0.0047807268398951,0.00302670950700384,"Otter",46.35,-1.65
2011,31.6695340960896,0.139000418531649,"Otter",50.25,-2.85
2013,0.00460789258712155,0.157036751918026,"Other",49.45,-1.15
2015,10.5240336738182,0.217408310129664,"Otter",55.05,2.05
2015,215.148115244493,8.02685215176444,"Midwater",54.15,1.95
2011,9.85830491608488,0.190821377128677,"Beam",55.45,6.05
2015,0.515444254929026,0.0102671029802886,"Beam",51.05,-8.35
2009,9.76296177093073,0.00000598334645170425,"Otter",54.45,-5.25
2013,18.2139240977317,2.50291947715092,"Static",63.75,6.75
2013,0.517559660154469,0.961543219424131,"Dredge",55.55,10.55
2014,0.200435279709837,33.1135454528325,"Static",64.65,11.25
2010,0.0807801321218792,0.655647866448701,"Otter",74.55,20.55
2015,0.00000000987282206362938,1.5645620344368,"Otter",48.75,-6.55
2010,0.571701683289062,0.151060874737834,"Beam",49.65,-6.65
2011,14.6467965426083,0.00730356083269312,"Beam",52.05,-7.05
2012,1.97714473975676,42.8680748247278,"Demersal seine",57.45,6.85
2009,0.000534516121611315,0.204589149071357,"Demersal seine",50.25,-2.55
2011,5.38854463005864,4.75253371989807,"Beam",55.85,4.25
2009,79.386097125134,25.3177040298548,"Static",54.85,14.85
2011,113.067875279823,0.000000000534001404225357,"Otter",58.55,3.35
2011,0.183038373033091,2.29982090445824,"Midwater",50.55,0.75
2011,11.449187831332,38.7177686481248,"Beam",55.85,2.95
2013,7.75174769820538,1.34504273738338,"Midwater",50.55,-5.95
2013,5.84481716946106,3.89871205479013,"Midwater",-20.75,12.75
2013,0.166256869008142,0.000835765331072413,"Midwater",54.55,-8.35
2009,0.0180023843338578,0.0662763327593963,"Static",52.25,-13.85
2012,215.975837013463,0.00198037982297455,"Midwater",61.85,2.15
2014,2.12035852689217,0.261887368246504,"Midwater",55.95,-9.15
2011,0.000665430202941519,0.00714630170355039,"Midwater",52.05,-6.05
2013,1.96135392165195,0.00167201767933873,"Midwater",57.45,3.35
2011,1.83720926114384,34.5221760720206,"Midwater",44.85,-1.35
2013,0.983391367030133,5.99556491002684,"Otter",59.95,-3.45
2011,0.425281841233138,0.218050088281884,"Otter",55.65,19.85
2011,9.03245048540148,0.515366627107798,"Static",63.25,-17.05
2011,0.186279156658421,39.3976605562588,"Static",75.85,22.95
2011,0.0611308897279259,0.0244879962448931,"Otter",72.55,14.85
2010,4.40898293389352,0.142317791360388,"Midwater",48.25,-14.95
2015,2.45314441757834,0.00000538004320823472,"Static",49.65,-7.05
2015,0.00818377921804328,0.00000147946989436451,"Static",55.85,7.45
2014,54.5527954091631,0.317784688136479,"Static",57.65,5.25
2013,0.687929151903535,0.104957749157094,"Static",37.95,-8.95
2011,3.47677849623071,0.0172801965672973,"Static",54.85,17.75
2009,2.80074953150165,3.80995887883519,"Static",48.65,-10.35
2015,0.00000344299417680763,21.486829672163,"Beam",55.05,3.25
2015,3.33856002585919,2.10894212294391,"Otter",48.55,-9.95
2012,22.5926454397125,5.66809835358363,"Midwater",55.15,9.65
2015,0.544020037043352,7.326347218581,"Beam",55.95,5.05
2015,3.46550957112763,2.69498331734806,"Otter",73.85,18.85
2015,0.0939347221646945,9.8709616384301,"Static",49.35,-11.45
2012,8.11310562407228,0.0600522195703848,"Static",61.85,-0.35
2015,5.33695263541664,101.330234047457,"Demersal seine",51.15,-6.15
2012,0.293411035793695,0.296807254827713,"Midwater",70.85,21.75
2013,5.3565999349099,1.34994907563311,"Otter",54.75,4.55
2012,1.64962392669423,5.00220051828071,"Otter",50.25,0.95
2014,2.44971580372154,1.05847157898415,"Static",66.05,6.65
2012,189.022435240742,142.663948318691,"Otter",77.25,33.95
2013,1.67001916255358,10.3053184090038,"Otter",44.65,-1.95
2012,4.23022943191527,0.000272242909957604,"Static",50.15,-9.05
2013,0.0018229806066879,0.000581875474354522,"Demersal seine",57.85,9.25
2011,241.030187276914,2.8650726252581,"Demersal seine",57.75,-1.95
2015,1.61009388239052,16.0554609934315,"Static",76.15,20.25
2015,42.5435093671048,0.000882889954371963,"Static",54.55,14.55
